Date,Price,Change %,vol 5D,vol 5D standardize,vol 20D,vol 20D standardize,vol2 5D,vol2 5D standardize,vol2 20D,vol2 20D standardize,vol2 5D sta - vol2 20D sta,Price_S&P 500,Change %_S&P 500,a1_S&P 500,動能差input_S&P 500,Price_NASDAQ Russia Small Cap,Change %_NASDAQ Russia Small Cap,local risk covarience_NASDAQ Russia Small Cap,向量寬度_NASDAQ Russia Small Cap,Price_USD_RUB,Change %_USD_RUB,Price_USD_JPY,Change %_USD_JPY,Price_United States 10-Year Bond Yield,Change %_United States 10-Year Bond Yield,label 1 N+1到N+5天短期(5D)vol2 的標準化平均減 N到N-4短期(5D)vol2 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 Ken
May 23 2016,1868.43,-0.0121,0.12150170369175729,0.6659002807418535,0.13730299839559612,-2.0479331790024706,0.3797148396833354,-0.5257388959374926,0.1940347554140536,-0.9071765900545061,0.38143769411701356,2048.04,-0.0021,0.9123015175484854,18.95573575270896,507.68,0.0103,-16.02990247780178,-0.16510799552135833,66.826,0.0006,109.23,-0.0084,1.835,-0.0009,0.7742269445917317,0.004935665255492397,0.02086385783161418
May 24 2016,1884.12,0.0084,0.15508102398423737,1.215631340043904,0.14197271976649162,-1.538729583467663,0.5175866701825265,1.3227913894894974,0.2045431880554093,-0.6120607959420563,1.9348521854315537,2076.06,0.0137,0.9075460246813676,9.872688521708824,513.53,0.0115,1.1668537112104715,0.013418817678920423,66.1799,-0.0097,109.99,0.006999999999999999,1.865,0.0163,0.18651800311936254,-0.022887563740172673,0.016747969074995372
May 25 2016,1898.75,0.0078000000000000005,0.16643798845215482,1.319993244953253,0.14103542108279046,-1.4778564207504985,0.3674632232219104,-0.8362089036793309,0.2160097437899916,-0.29298888688798086,-0.54322001679135,2090.54,0.006999999999999999,0.9082581533957733,-1.4887335626137883,523.78,0.02,1.8743957811079357,0.03748791562215872,65.4961,-0.0103,110.19,0.0018,1.872,0.0038,0.5661625437476697,-0.03214543009345919,-0.0015902168859551757
May 26 2016,1914.31,0.008199999999999999,0.14093756064300125,0.04307630824522337,0.14429613300431865,-1.1816146576249067,0.3404896085530949,-0.8795019831308386,0.22162588766132205,-0.15256157914904606,-0.7269404039817926,2090.1,-0.0002,0.9158939763647672,-15.959633587494181,526.55,0.0053,-1.0870586130772983,-0.005761410649309681,65.8146,0.0049,109.77,-0.0038,1.83,-0.022400000000000003,0.9156365925416109,-0.0029776334682219685,-0.002053697088223422
May 27 2016,1927.58,0.0069,0.14174877777250733,-0.20093067855570299,0.14626725647180744,-0.9985935969864037,0.2680346366014686,-1.1731367207969727,0.225847839741581,-0.04996212481172431,-1.1231745959852484,2099.06,0.0043,0.9183062894819586,-5.063589971771762,524.92,-0.0031,0.6793785802940796,-0.002106073598911647,66.1168,0.0046,110.23,0.0042,1.851,0.0115,1.418047821443507,-0.004689383212408693,-0.008082016348633286
May 31 2016,1899.01,-0.0189,0.18386148046831247,0.8474105360600034,0.14378509292471328,-1.0382666397684144,0.9678949677732293,1.202607097358933,0.2368939979420094,0.23818220946895716,0.9644248878899757,2096.96,-0.001,0.9056014420875934,26.64155679208784,528.57,-0.0006,0.04334760373800514,-2.600856224280308e-05,66.6968,0.0137,110.71,-0.0038,1.851,-0.005600000000000001,-0.15189505883211316,-0.017399508984134587,0.03426851124011318
Jun 01 2016,1893.18,-0.0031,0.17693347902530948,0.6811196810931115,0.1417028518080223,-1.0730887923612324,0.9938101178721241,0.8457913717088268,0.24447438976793676,0.4586624502942907,0.3871289214145361,2099.33,0.0011,0.9018020034963536,7.976275417747274,525.55,-0.005699999999999999,0.9527784522724871,-0.0054308371779531765,67.1015,0.0060999999999999995,109.53,-0.010700000000000001,1.839,-0.006500000000000001,-0.811509653392575,-0.014226080432927196,0.02841484023368665
Jun 02 2016,1890.78,-0.0013,0.15927440472341942,0.33503010393101507,0.13368250092151776,-1.4181326607914704,1.0099296676441303,0.5840064116587366,0.2529444067646694,0.7430086733641537,-0.1590022617054171,2105.26,0.0028000000000000004,0.8981218471827707,7.747685880733798,527.65,0.004,2.058243973149594,0.008232975892598375,66.972,-0.0019,108.86,-0.0060999999999999995,1.799,-0.0218,-1.300604742151736,0.008640652502672541,0.029955130051312673
Jun 03 2016,1886.84,-0.0021,0.13724611469910392,0.0029365711592281474,0.1295000967282712,-1.5007242779133771,1.0093711865750912,0.7014748306408534,0.2586898456032055,0.9923392002811995,-0.2908643696403461,2099.13,-0.0029,0.8988676261117701,-1.5654869232305373,542.62,0.028399999999999998,1.3338795799563858,0.037882180070761357,65.6149,-0.0203,106.53,-0.021400000000000002,1.702,-0.053899999999999997,-1.4659871904057322,0.05070472185103983,0.05089144199004511
Jun 06 2016,1915.54,0.0152,0.1916730967037357,1.0043491246965484,0.14058386408868295,-0.7398508946729504,0.3457571758954203,-1.785773971795123,0.24835938238116795,0.743735249059183,-2.529509220854306,2109.41,0.0049,0.9080927842382468,-19.45964080357112,545.32,0.005,0.9350773972163168,0.004675386986081584,65.2693,-0.0053,107.56,0.0097,1.737,0.0184,-0.1699505975723217,0.0005487145045712516,0.022424096084330408
Jun 07 2016,1951.26,0.018600000000000002,0.16718276226931914,0.03547853286328232,0.1503858783963862,-0.02141080150308881,0.322510489169251,-1.1266501648270197,0.22595046238890273,0.0524790028201539,-1.1791291676471736,2112.13,0.0013,0.923835180599679,-33.24998762687164,546.52,0.0022,0.21626850065066594,0.00047579070143146507,64.6133,-0.0101,107.36,-0.0019,1.716,-0.0121,0.8252704846420479,0.015237287789469867,0.015958078574611123
