Date,Price,Open,High,Low,Vol.,Change %
Dec 02 2014,6742.10,6656.37,6744.31,6656.37,654.95M,1.29%
Dec 03 2014,6716.63,6742.10,6753.19,6713.81,706.05M,-0.38%
Dec 04 2014,6679.37,6716.63,6733.96,6672.67,699.90M,-0.55%
Dec 05 2014,6742.84,6679.37,6751.32,6679.37,678.46M,0.95%
Dec 08 2014,6672.15,6742.84,6742.84,6672.15,513.90M,-1.05%
Dec 09 2014,6529.47,6672.15,6672.15,6529.47,950.81M,-2.14%
Dec 10 2014,6500.04,6529.47,6565.77,6500.04,692.35M,-0.45%
Dec 11 2014,6461.70,6500.04,6521.66,6441.28,757.39M,-0.59%
Dec 12 2014,6300.63,6461.70,6461.70,6297.44,793.97M,-2.49%
Dec 15 2014,6182.72,6300.63,6356.34,6182.72,985.78M,-1.87%
Dec 16 2014,6331.83,6182.72,6331.83,6144.72,1.04B,2.41%
Dec 17 2014,6336.48,6331.83,6359.68,6240.32,745.85M,0.07%
Dec 18 2014,6466.00,6336.48,6466.00,6336.48,967.41M,2.04%
Dec 19 2014,6545.27,6466.00,6566.90,6466.00,1.18B,1.23%
Dec 22 2014,6576.74,6545.27,6620.95,6545.27,498.58M,0.48%
Dec 23 2014,6598.18,6576.74,6620.47,6576.74,392.04M,0.33%
Dec 24 2014,6609.93,6598.18,6618.09,6586.05,261.33M,0.18%
Dec 29 2014,6633.51,6609.93,6651.96,6587.87,361.18M,0.36%
Dec 30 2014,6547.00,6633.51,6633.51,6528.89,348.40M,-1.30%
Dec 31 2014,6566.09,6547.00,6578.24,6547.00,129.45M,0.29%
Jan 02 2015,6547.80,6566.09,6607.89,6510.60,378.93M,-0.28%
Jan 05 2015,6417.16,6547.80,6576.74,6404.49,750.52M,-2.00%
Jan 06 2015,6366.51,6417.16,6452.66,6328.59,793.26M,-0.79%
Jan 07 2015,6419.83,6366.51,6459.74,6366.51,709.50M,0.84%
Jan 08 2015,6569.96,6419.83,6580.82,6419.83,910.04M,2.34%
Jan 09 2015,6501.14,6569.96,6570.24,6471.38,761.33M,-1.05%
Jan 12 2015,6501.42,6501.14,6542.43,6447.91,620.94M,0.00%
Jan 13 2015,6542.20,6501.42,6558.83,6465.19,694.41M,0.63%
Jan 14 2015,6388.46,6542.20,6542.20,6353.65,1.00B,-2.35%
Jan 15 2015,6498.78,6388.46,6498.78,6298.15,1.01B,1.73%
Jan 16 2015,6550.27,6498.78,6553.20,6443.28,830.66M,0.79%
Jan 19 2015,6585.53,6550.27,6598.89,6548.00,554.55M,0.54%
Jan 20 2015,6620.10,6585.53,6640.44,6585.53,697.94M,0.52%
Jan 21 2015,6728.04,6620.10,6728.04,6620.10,873.75M,1.63%
Jan 22 2015,6796.63,6728.04,6808.18,6726.24,954.66M,1.02%
Jan 23 2015,6832.83,6796.63,6841.73,6796.58,863.80M,0.53%
Jan 26 2015,6852.40,6832.83,6855.92,6790.13,630.84M,0.29%
Jan 27 2015,6811.61,6852.40,6864.97,6773.54,735.99M,-0.60%
Jan 28 2015,6825.94,6811.61,6863.00,6777.08,803.72M,0.21%
Jan 29 2015,6810.60,6825.94,6825.94,6750.22,726.31M,-0.22%
Jan 30 2015,6749.40,6810.60,6843.98,6749.40,823.48M,-0.90%
Feb 02 2015,6782.55,6749.40,6795.52,6731.99,780.98M,0.49%
Feb 03 2015,6871.80,6782.55,6886.31,6782.39,882.17M,1.32%
Feb 04 2015,6860.02,6871.80,6883.49,6804.10,835.23M,-0.17%
Feb 05 2015,6865.93,6860.02,6870.10,6808.19,753.81M,0.09%
Feb 06 2015,6853.44,6865.93,6886.22,6835.48,668.59M,-0.18%
Feb 09 2015,6837.15,6853.44,6853.44,6777.99,639.89M,-0.24%
