Date,Price,Open,High,Low,Vol.,Change %
Oct 17 2013,887.10,878.20,887.41,878.20,77.60M,1.00%
Oct 18 2013,892.85,887.03,893.18,887.03,81.27M,0.65%
Oct 21 2013,896.06,892.85,897.31,892.85,73.58M,0.36%
Oct 22 2013,902.80,896.06,904.32,896.06,115.29M,0.75%
Oct 23 2013,897.18,902.80,902.80,896.83,94.53M,-0.62%
Oct 24 2013,903.33,897.18,903.90,897.18,109.13M,0.69%
Oct 25 2013,909.26,903.33,909.59,902.00,80.46M,0.66%
Oct 28 2013,907.72,909.26,910.83,907.28,73.57M,-0.17%
Oct 29 2013,908.69,907.69,910.27,907.69,74.88M,0.11%
Oct 30 2013,909.96,908.69,912.48,902.88,86.41M,0.14%
Oct 31 2013,907.65,909.96,911.15,906.31,89.78M,-0.25%
Nov 01 2013,902.94,907.62,907.62,901.78,74.88M,-0.52%
Nov 04 2013,906.79,902.94,906.79,902.07,62.54M,0.43%
Nov 05 2013,903.65,906.77,907.61,901.49,70.99M,-0.35%
Nov 06 2013,904.64,903.65,906.79,902.99,75.54M,0.11%
Nov 07 2013,896.69,904.64,904.64,895.97,81.45M,-0.88%
Nov 08 2013,898.47,896.69,899.66,893.67,97.21M,0.20%
Nov 11 2013,900.10,898.50,900.80,897.84,53.97M,0.18%
Nov 12 2013,895.41,900.10,900.10,894.15,82.27M,-0.52%
Nov 13 2013,896.63,895.37,896.75,892.24,77.75M,0.14%
Nov 14 2013,901.38,896.63,902.66,896.63,86.04M,0.53%
Nov 15 2013,905.94,901.38,906.39,901.38,75.34M,0.51%
Nov 18 2013,903.70,905.95,906.71,902.42,72.24M,-0.25%
Nov 19 2013,902.71,903.66,906.33,902.67,66.21M,-0.11%
Nov 20 2013,899.97,902.71,904.24,898.00,83.80M,-0.30%
Nov 21 2013,903.22,900.01,904.45,899.97,82.20M,0.36%
Nov 22 2013,904.11,903.22,905.46,903.11,74.76M,0.10%
Nov 25 2013,903.09,904.11,904.90,900.19,85.69M,-0.11%
Nov 26 2013,897.76,903.09,903.09,897.76,106.85M,-0.59%
Nov 27 2013,897.86,897.76,898.71,895.70,71.33M,0.01%
Nov 28 2013,898.91,897.86,900.22,897.86,32.10M,0.12%
Nov 29 2013,901.48,898.98,905.26,898.98,56.25M,0.29%
Dec 02 2013,899.22,901.48,901.78,898.45,84.27M,-0.25%
Dec 03 2013,896.34,899.22,899.22,894.45,90.86M,-0.32%
Dec 04 2013,898.32,896.34,898.32,894.36,93.95M,0.22%
Dec 05 2013,894.22,898.32,898.32,893.78,148.99M,-0.46%
Dec 06 2013,897.96,894.35,899.20,894.35,65.31M,0.42%
Dec 09 2013,898.12,897.96,899.73,897.56,74.79M,0.02%
Dec 10 2013,902.55,898.12,904.15,898.12,87.85M,0.49%
Dec 11 2013,893.51,902.57,902.57,893.05,72.53M,-1.00%
Dec 12 2013,891.33,893.49,893.49,888.01,76.13M,-0.24%
Dec 13 2013,895.23,891.33,895.74,891.33,65.55M,0.44%
Dec 16 2013,896.67,895.23,900.00,895.23,73.02M,0.16%
Dec 17 2013,898.47,896.67,900.24,896.67,80.44M,0.20%
Dec 18 2013,904.16,898.47,907.76,898.47,92.66M,0.63%
Dec 19 2013,906.40,904.20,907.38,902.30,88.60M,0.25%
Dec 20 2013,907.11,906.40,911.46,906.40,173.78M,0.08%
Dec 23 2013,908.16,907.11,909.77,907.11,51.50M,0.12%
Dec 24 2013,913.18,908.16,913.18,908.16,26.45M,0.55%
Dec 27 2013,915.45,913.18,916.17,913.18,39.66M,0.25%
Dec 30 2013,917.22,915.48,919.20,915.00,40.69M,0.19%
Dec 31 2013,920.75,917.22,921.63,915.91,37.99M,0.38%
Jan 02 2014,919.32,920.71,921.20,915.98,55.71M,-0.16%
Jan 03 2014,918.62,919.32,919.67,917.22,52.31M,-0.08%
Jan 06 2014,920.88,918.62,922.09,918.62,63.86M,0.25%
Jan 07 2014,926.64,920.88,927.12,920.88,81.01M,0.63%
Jan 08 2014,924.56,926.64,927.49,924.42,87.37M,-0.22%
Jan 09 2014,921.94,924.59,926.30,920.49,88.86M,-0.28%
Jan 10 2014,928.54,922.01,929.09,922.01,93.49M,0.72%
Jan 13 2014,923.86,928.54,930.88,922.76,159.78M,-0.50%
Jan 14 2014,924.97,923.86,928.45,923.86,114.39M,0.12%
Jan 15 2014,930.66,924.97,931.29,924.97,113.10M,0.62%
Jan 16 2014,936.45,930.70,936.45,930.70,108.39M,0.62%
Jan 17 2014,940.37,936.45,941.17,936.45,108.00M,0.42%
Jan 20 2014,945.04,940.38,945.04,940.38,42.60M,0.50%
Jan 21 2014,945.06,945.03,946.62,942.67,95.89M,0.00%
Jan 22 2014,943.85,945.06,945.84,942.84,118.35M,-0.13%
Jan 23 2014,941.26,943.85,945.48,941.05,97.30M,-0.27%
Jan 24 2014,931.10,941.26,941.34,928.74,109.15M,-1.08%
Jan 27 2014,920.79,931.10,931.10,917.14,90.15M,-1.11%
Jan 28 2014,929.71,920.89,929.96,920.89,91.00M,0.97%
Jan 29 2014,927.92,929.71,929.71,924.37,96.60M,-0.19%
Jan 30 2014,933.89,927.92,934.30,927.74,89.38M,0.64%
Jan 31 2014,933.98,933.70,933.98,928.52,90.28M,0.01%
Feb 03 2014,917.26,933.98,933.98,916.55,89.87M,-1.79%
Feb 04 2014,923.12,917.27,923.12,917.27,98.51M,0.64%
Feb 05 2014,928.20,923.12,928.76,922.84,106.15M,0.55%
Feb 06 2014,936.94,928.25,937.86,928.25,104.69M,0.94%
Feb 07 2014,942.44,936.88,942.73,936.75,93.13M,0.59%
Feb 10 2014,940.90,942.44,944.43,940.77,81.19M,-0.16%
Feb 11 2014,949.15,940.96,950.64,940.96,114.73M,0.88%
Feb 12 2014,947.50,949.15,952.15,947.50,107.58M,-0.17%
Feb 13 2014,956.40,947.50,956.40,945.65,117.96M,0.94%
Feb 14 2014,960.95,956.40,961.82,956.40,101.47M,0.48%
Feb 18 2014,962.10,960.95,963.14,960.49,100.37M,0.12%
Feb 19 2014,960.21,962.00,964.32,959.50,113.42M,-0.20%
Feb 20 2014,967.81,960.21,967.81,960.21,92.67M,0.79%
Feb 21 2014,968.15,967.97,970.92,966.76,96.66M,0.04%
Feb 24 2014,971.08,968.15,973.23,968.15,82.84M,0.30%
Feb 25 2014,966.44,971.08,971.08,965.31,86.29M,-0.48%
Feb 26 2014,965.55,966.44,967.59,964.56,97.88M,-0.09%
Feb 27 2014,968.14,965.55,969.69,965.50,90.81M,0.27%
Feb 28 2014,975.20,968.08,975.36,967.62,113.17M,0.73%
Mar 03 2014,972.51,975.22,975.22,969.05,95.61M,-0.28%
Mar 04 2014,978.29,972.51,978.89,972.51,85.97M,0.59%
Mar 05 2014,980.08,978.29,980.08,977.99,83.99M,0.18%
Mar 06 2014,980.63,980.07,981.96,980.01,92.67M,0.06%
Mar 07 2014,980.73,980.63,983.24,979.56,91.64M,0.01%
Mar 10 2014,977.62,980.72,980.72,977.01,66.24M,-0.32%
Mar 11 2014,973.80,977.62,980.20,973.10,81.55M,-0.39%
Mar 12 2014,972.75,973.80,973.80,968.73,95.61M,-0.11%
Mar 13 2014,974.19,972.75,977.26,972.75,98.88M,0.15%
Mar 14 2014,973.89,974.16,976.95,972.81,90.28M,-0.03%
Mar 17 2014,971.49,973.89,976.70,971.38,93.37M,-0.25%
Mar 18 2014,979.62,971.49,980.16,971.27,106.68M,0.84%
Mar 19 2014,978.50,979.64,981.84,977.07,96.16M,-0.11%
Mar 20 2014,978.51,978.46,980.49,974.25,86.54M,0.00%
Mar 21 2014,977.96,978.51,983.61,977.96,156.15M,-0.06%
Mar 24 2014,972.75,977.99,980.18,969.90,84.78M,-0.53%
Mar 25 2014,976.40,972.76,977.90,972.76,76.85M,0.38%
Mar 26 2014,970.56,976.39,978.52,970.40,104.63M,-0.60%
Mar 27 2014,972.39,970.56,972.71,968.11,99.15M,0.19%
Mar 28 2014,977.36,972.39,978.73,972.39,78.26M,0.51%
Mar 31 2014,983.45,977.36,983.45,977.36,105.20M,0.62%
Apr 01 2014,984.87,983.45,986.12,982.42,85.35M,0.14%
Apr 02 2014,994.27,984.87,994.38,984.87,121.90M,0.95%
Apr 03 2014,993.16,994.27,994.27,990.96,81.73M,-0.11%
Apr 04 2014,996.55,993.14,1000.85,993.14,99.46M,0.34%
Apr 07 2014,986.52,996.55,996.55,985.79,80.84M,-1.01%
Apr 08 2014,993.40,986.52,993.77,986.52,85.09M,0.70%
Apr 09 2014,999.04,993.40,1000.45,993.40,106.37M,0.57%
Apr 10 2014,991.55,999.04,1001.76,989.09,125.35M,-0.75%
Apr 11 2014,987.61,991.55,991.55,986.43,92.95M,-0.40%
Apr 14 2014,990.76,987.61,994.73,987.61,89.58M,0.32%
Apr 15 2014,988.77,990.76,992.48,985.11,88.55M,-0.20%
Apr 16 2014,999.52,988.77,999.52,988.77,118.48M,1.09%
Apr 17 2014,1003.81,999.52,1004.11,998.19,86.27M,0.43%
Apr 21 2014,1003.61,1003.81,1004.81,1001.21,69.62M,-0.02%
Apr 22 2014,1005.57,1003.58,1005.57,1001.13,88.41M,0.20%
Apr 23 2014,1005.84,1005.56,1008.22,1005.10,91.11M,0.03%
Apr 24 2014,1005.66,1005.84,1007.40,1004.46,90.46M,-0.02%
Apr 25 2014,1005.24,1005.66,1005.94,1002.95,67.18M,-0.04%
