Date,Price,Open,High,Low,Vol.,Change %
Mar 11 2016,16938.87,16610.18,17015.30,16575.75,1.98B,0.51%
Mar 14 2016,17233.75,17155.52,17291.35,17149.21,1.41B,1.74%
Mar 15 2016,17117.07,17219.89,17279.30,17042.56,1.44B,-0.68%
Mar 16 2016,16974.45,16981.36,17102.45,16950.84,1.26B,-0.83%
Mar 17 2016,16936.38,17107.60,17253.03,16814.84,1.53B,-0.22%
Mar 18 2016,16724.81,16883.75,16920.91,16613.69,1.56B,-1.25%
Mar 22 2016,17048.55,16937.31,17107.80,16851.21,1.36B,1.94%
Mar 23 2016,17000.98,17066.27,17142.08,16964.31,1.05B,-0.28%
Mar 24 2016,16892.33,16979.39,17041.16,16843.99,1.42B,-0.64%
Mar 25 2016,17002.75,16949.53,17026.14,16889.40,1.27B,0.65%
Mar 28 2016,17134.37,17129.27,17167.88,16961.41,1.24B,0.77%
Mar 29 2016,17103.53,16985.28,17137.20,16948.43,1.17B,-0.18%
Mar 30 2016,16878.96,17078.03,17078.03,16875.91,1.31B,-1.31%
Mar 31 2016,16758.67,16997.14,17033.65,16758.67,1.57B,-0.71%
Apr 01 2016,16164.16,16719.56,16719.56,16113.01,1.78B,-3.55%
Apr 04 2016,16123.27,16087.76,16238.51,16029.50,1.45B,-0.25%
Apr 05 2016,15732.82,16044.23,16066.18,15698.55,1.58B,-2.42%
Apr 06 2016,15715.36,15727.70,15828.61,15612.91,1.50B,-0.11%
Apr 07 2016,15749.84,15739.26,15871.10,15636.21,1.46B,0.22%
Apr 08 2016,15821.52,15597.04,16027.63,15471.80,1.77B,0.46%
Apr 11 2016,15751.13,15761.57,15778.74,15525.49,1.30B,-0.44%
Apr 12 2016,15928.79,15719.24,15963.03,15693.61,1.47B,1.13%
Apr 13 2016,16381.22,16142.71,16405.59,16132.23,1.59B,2.84%
Apr 14 2016,16911.05,16629.83,16911.05,16602.17,1.75B,3.23%
Apr 15 2016,16848.03,16720.39,16928.67,16720.39,1.33B,-0.37%
Apr 18 2016,16275.95,16521.25,16526.90,16254.20,1.41B,-3.40%
Apr 19 2016,16874.44,16582.66,16900.33,16570.50,1.46B,3.68%
Apr 20 2016,16906.54,17053.83,17099.36,16870.73,1.44B,0.19%
Apr 21 2016,17363.62,17187.27,17381.70,17144.53,1.66B,2.70%
Apr 22 2016,17572.49,17220.47,17572.49,17192.39,2.28B,1.20%
Apr 25 2016,17439.30,17613.56,17613.56,17403.87,1.72B,-0.76%
Apr 26 2016,17353.28,17358.56,17426.02,17200.50,1.62B,-0.49%
Apr 27 2016,17290.49,17369.68,17417.54,17230.23,1.41B,-0.36%
Apr 28 2016,16666.05,17438.99,17572.27,16652.74,2.33B,-3.61%
May 02 2016,16147.38,16357.10,16357.10,15975.47,1.80B,-3.11%
May 06 2016,16106.72,16212.67,16271.61,15989.35,1.53B,-0.25%
May 09 2016,16216.03,16226.57,16292.86,16159.31,1.19B,0.68%
May 10 2016,16565.19,16307.50,16587.63,16229.15,1.67B,2.15%
May 11 2016,16579.01,16736.72,16814.64,16536.61,1.44B,0.08%
May 12 2016,16646.34,16459.69,16658.07,16374.59,1.39B,0.41%
May 13 2016,16412.21,16804.17,16804.17,16400.87,1.72B,-1.41%
May 16 2016,16466.40,16391.92,16632.62,16391.92,1.25B,0.33%
May 17 2016,16652.80,16618.95,16655.89,16509.31,1.18B,1.13%
May 18 2016,16644.69,16611.40,16795.47,16513.17,1.65B,-0.05%
May 19 2016,16646.66,16807.46,16841.04,16590.16,1.42B,0.01%
May 20 2016,16736.35,16594.99,16770.87,16548.34,1.26B,0.54%
May 23 2016,16654.60,16671.28,16691.50,16417.84,1.16B,-0.49%
May 24 2016,16498.76,16605.04,16605.04,16471.37,1.10B,-0.94%
May 25 2016,16757.35,16764.35,16806.03,16731.12,1.07B,1.57%
May 26 2016,16772.46,16927.69,16957.56,16743.17,1.22B,0.09%
May 27 2016,16834.84,16830.50,16901.09,16792.73,1.12B,0.37%
May 30 2016,17068.02,16973.72,17068.02,16910.19,1.00B,1.39%
May 31 2016,17234.98,17029.46,17251.36,16988.64,1.57B,0.98%
Jun 01 2016,16955.73,17097.22,17145.95,16908.92,1.34B,-1.62%
Jun 02 2016,16562.55,16817.26,16819.85,16525.47,1.43B,-2.32%
Jun 03 2016,16642.23,16599.51,16716.14,16554.60,1.11B,0.48%
Jun 06 2016,16580.03,16373.32,16581.30,16322.64,1.22B,-0.37%
Jun 07 2016,16675.45,16651.05,16701.01,16536.23,1.09B,0.58%
Jun 08 2016,16830.92,16722.49,16830.92,16581.71,1.12B,0.93%
Jun 09 2016,16668.41,16742.03,16785.83,16587.77,1.15B,-0.97%
Jun 10 2016,16601.36,16637.51,16643.36,16496.11,1.55B,-0.40%
Jun 13 2016,16019.18,16319.11,16335.38,16019.18,1.26B,-3.51%
Jun 14 2016,15859.00,16001.19,16082.50,15762.09,1.32B,-1.00%
Jun 15 2016,15919.58,15799.07,15997.30,15752.01,1.37B,0.38%
Jun 16 2016,15434.14,15871.22,15913.08,15395.98,1.54B,-3.05%
Jun 17 2016,15599.66,15631.79,15774.87,15582.94,1.67B,1.07%
Jun 20 2016,15965.30,15839.06,16035.44,15835.86,1.32B,2.34%
Jun 21 2016,16169.11,15875.81,16202.30,15770.96,1.21B,1.28%
Jun 22 2016,16065.72,16095.81,16160.99,15980.65,1.12B,-0.64%
Jun 23 2016,16238.35,16098.61,16263.87,16057.86,1.11B,1.07%
Jun 24 2016,14952.02,16333.87,16389.17,14864.01,2.63B,-7.92%
Jun 27 2016,15309.21,15153.08,15323.95,15061.66,1.62B,2.39%
Jun 28 2016,15323.14,15094.71,15443.82,14987.79,1.81B,0.09%
Jun 29 2016,15566.83,15523.35,15626.66,15398.31,1.47B,1.59%
Jun 30 2016,15575.92,15752.71,15781.69,15575.92,1.51B,0.06%
Jul 01 2016,15682.48,15698.02,15765.00,15635.57,1.20B,0.68%
Jul 04 2016,15775.80,15554.04,15805.31,15553.92,1.09B,0.60%
Jul 05 2016,15669.33,15682.16,15702.04,15602.73,1.09B,-0.67%
Jul 06 2016,15378.99,15434.46,15434.46,15167.98,1.58B,-1.85%
Jul 07 2016,15276.24,15346.81,15418.90,15241.91,1.27B,-0.67%
Jul 08 2016,15106.98,15326.84,15399.70,15106.52,1.29B,-1.11%
Jul 11 2016,15708.82,15375.94,15816.67,15375.94,1.39B,3.98%
Jul 12 2016,16095.65,15961.30,16237.62,15956.91,1.85B,2.46%
Jul 13 2016,16231.43,16343.00,16444.25,16196.44,1.96B,0.84%
Jul 14 2016,16385.89,16242.20,16398.73,16229.26,1.36B,0.95%
Jul 15 2016,16497.85,16396.12,16607.32,16396.12,1.72B,0.68%
Jul 19 2016,16723.31,16612.09,16726.71,16514.66,1.32B,1.37%
Jul 20 2016,16681.89,16646.92,16692.84,16554.03,1.21B,-0.25%
Jul 21 2016,16810.22,16855.18,16938.96,16740.00,1.35B,0.77%
Jul 22 2016,16627.25,16612.90,16691.81,16566.98,1.01B,-1.09%
Jul 25 2016,16620.29,16655.81,16778.65,16612.33,1.03B,-0.04%
Jul 26 2016,16383.04,16535.81,16535.81,16323.10,1.29B,-1.43%
Jul 27 2016,16664.82,16526.06,16821.43,16526.06,1.56B,1.72%
Jul 28 2016,16476.84,16596.15,16616.28,16450.28,1.26B,-1.13%
Jul 29 2016,16569.27,16359.68,16679.19,16174.35,2.35B,0.56%
Aug 01 2016,16635.77,16415.31,16677.49,16319.15,1.74B,0.40%
Aug 02 2016,16391.45,16469.68,16541.88,16391.45,1.32B,-1.47%
Aug 03 2016,16083.11,16227.28,16275.34,16056.67,1.55B,-1.88%
Aug 04 2016,16254.89,16168.34,16270.12,15921.04,1.60B,1.07%
Aug 05 2016,16254.45,16278.99,16355.98,16230.70,1.29B,-0.00%
Aug 08 2016,16650.57,16462.29,16652.04,16455.57,1.42B,2.44%
Aug 09 2016,16764.97,16632.41,16779.59,16630.56,1.28B,0.69%
Aug 10 2016,16735.12,16699.08,16822.86,16657.59,1.14B,-0.18%
Aug 12 2016,16919.92,16877.18,16943.67,16818.43,1.19B,1.10%
Aug 15 2016,16869.56,16866.89,16932.11,16844.58,837.23M,-0.30%
