Date,Price,Open,High,Low,Vol.,Change %
Jan 08 2016,19321.93,19567.14,19781.87,19321.04,15.23M,-1.10%
Jan 11 2016,19219.43,19302.35,19469.89,19169.65,15.69M,-0.53%
Jan 12 2016,19627.76,19219.65,19771.47,19219.65,17.54M,2.12%
Jan 13 2016,19587.69,19785.22,19918.90,19555.21,17.58M,-0.20%
Jan 14 2016,19296.48,19477.20,19477.20,19015.62,18.72M,-1.49%
Jan 15 2016,18789.76,19283.90,19324.14,18595.41,18.59M,-2.63%
Jan 18 2016,18662.69,18776.66,18972.86,18586.74,15.28M,-0.68%
Jan 19 2016,19029.23,18840.65,19135.17,18840.65,15.46M,1.96%
Jan 20 2016,18322.99,18784.11,18784.78,18264.96,19.54M,-3.71%
Jan 21 2016,18611.73,18324.55,18731.11,18293.02,19.11M,1.58%
Jan 22 2016,19216.73,18802.01,19324.86,18802.01,17.95M,3.25%
Jan 25 2016,19280.10,19299.71,19371.67,19161.78,11.93M,0.33%
Jan 26 2016,19369.69,19152.25,19407.68,18944.62,13.14M,0.46%
Jan 27 2016,19318.64,19341.18,19444.20,19145.09,13.96M,-0.26%
Jan 28 2016,19017.42,19258.47,19374.77,18943.76,15.26M,-1.56%
Jan 29 2016,19478.04,19174.04,19478.04,19164.12,16.90M,2.42%
Feb 01 2016,19473.44,19524.63,19572.29,19320.28,13.92M,-0.02%
Feb 02 2016,19084.99,19452.86,19452.86,19010.23,15.02M,-1.99%
Feb 03 2016,18833.28,19067.88,19100.03,18709.89,16.42M,-1.32%
Feb 04 2016,18855.22,18945.10,19106.69,18591.19,17.90M,0.12%
Feb 05 2016,18685.74,18866.35,19075.54,18657.26,16.08M,-0.90%
Feb 08 2016,17848.63,18708.33,18728.73,17746.43,20.34M,-4.48%
Feb 09 2016,17744.62,17804.70,17908.36,17434.33,22.11M,-0.58%
Feb 10 2016,18106.64,17833.82,18289.24,17763.23,17.92M,2.04%
Feb 11 2016,17594.68,17957.73,17957.73,17513.71,20.20M,-2.83%
Feb 12 2016,17924.03,17684.97,17924.03,17684.97,16.34M,1.87%
Feb 15 2016,18517.20,18184.29,18587.29,18184.29,14.10M,3.31%
Feb 16 2016,18431.07,18623.96,18678.39,18320.64,15.06M,-0.47%
Feb 17 2016,18959.80,18477.41,18991.15,18472.37,15.37M,2.87%
Feb 18 2016,19124.19,19050.23,19274.51,18934.96,14.35M,0.87%
Feb 19 2016,19009.38,19109.18,19195.56,18813.95,14.38M,-0.60%
Feb 22 2016,19326.02,19137.46,19356.66,19137.46,12.90M,1.67%
Feb 23 2016,19055.83,19268.33,19333.65,19042.33,13.85M,-1.40%
Feb 24 2016,18610.64,19025.77,19047.60,18484.85,16.85M,-2.34%
Feb 25 2016,19022.82,18752.47,19090.54,18748.38,17.59M,2.21%
Feb 26 2016,19201.49,19142.74,19368.73,19132.98,14.83M,0.94%
Feb 29 2016,19422.03,19139.58,19431.39,19038.20,14.99M,1.15%
Mar 01 2016,19815.58,19451.47,19821.59,19390.31,19.05M,2.03%
Mar 02 2016,19668.00,19913.30,19999.79,19554.69,18.69M,-0.74%
Mar 03 2016,19641.72,19710.94,19727.70,19550.76,18.56M,-0.13%
Mar 04 2016,19781.27,19691.48,19851.49,19618.19,16.76M,0.71%
Mar 07 2016,19682.67,19760.01,19794.65,19578.40,13.31M,-0.50%
Mar 08 2016,19406.35,19603.21,19603.21,19338.02,14.70M,-1.40%
Mar 09 2016,19475.37,19413.99,19601.23,19385.51,13.70M,0.36%
Mar 10 2016,19155.82,19481.01,19964.38,19155.79,18.43M,-1.64%
Mar 11 2016,19815.05,19297.39,19838.50,19296.00,15.71M,3.44%
Mar 14 2016,20054.56,19947.28,20098.19,19946.96,14.36M,1.21%
Mar 15 2016,19919.75,19986.68,19986.91,19850.19,13.28M,-0.67%
Mar 16 2016,20103.79,19973.56,20118.98,19963.85,17.27M,0.92%
Mar 17 2016,20036.33,20169.52,20212.89,19721.46,18.10M,-0.34%
Mar 18 2016,20099.43,20055.69,20222.37,20001.29,33.45M,0.31%
Mar 21 2016,20109.97,20054.13,20269.55,19983.83,16.38M,0.05%
Mar 22 2016,20187.97,20029.04,20188.30,19821.16,17.26M,0.39%
Mar 23 2016,20256.87,20263.34,20337.96,20146.65,14.97M,0.34%
Mar 24 2016,19982.77,20143.89,20143.89,19900.81,14.18M,-1.35%
Mar 29 2016,20121.68,20103.53,20138.87,19936.76,11.63M,0.70%
Mar 30 2016,20495.00,20155.35,20554.81,20155.35,21.71M,1.86%
Mar 31 2016,20397.68,20435.16,20441.78,20338.83,19.17M,-0.47%
Apr 01 2016,20195.55,20230.93,20230.93,19973.84,17.74M,-0.99%
Apr 04 2016,20265.21,20187.57,20375.21,20088.09,13.13M,0.34%
Apr 05 2016,19882.99,20142.53,20142.53,19818.84,14.42M,-1.89%
Apr 06 2016,20043.82,19890.55,20051.59,19787.26,13.75M,0.81%
Apr 07 2016,19902.68,20053.66,20124.38,19840.43,15.36M,-0.70%
Apr 08 2016,20170.51,19914.41,20214.51,19914.41,12.95M,1.35%
Apr 11 2016,20162.75,20149.55,20300.51,20003.67,12.49M,-0.04%
Apr 12 2016,20163.10,20193.81,20198.52,19969.80,12.67M,0.00%
Apr 13 2016,20533.79,20315.33,20536.10,20315.33,16.41M,1.84%
Apr 14 2016,20441.88,20551.03,20561.31,20405.45,23.61M,-0.45%
Apr 15 2016,20334.46,20407.94,20443.28,20312.07,18.25M,-0.53%
Apr 18 2016,20400.86,20201.19,20440.87,20092.63,13.66M,0.33%
Apr 19 2016,20669.53,20433.14,20709.05,20400.95,16.93M,1.32%
Apr 20 2016,20649.59,20658.54,20676.28,20558.72,16.13M,-0.10%
Apr 21 2016,20481.30,20657.73,20696.58,20352.35,20.78M,-0.81%
Apr 22 2016,20382.38,20440.19,20493.51,20334.54,14.65M,-0.48%
Apr 25 2016,20351.41,20404.89,20445.04,20268.55,12.67M,-0.15%
Apr 26 2016,20379.79,20448.67,20515.88,20320.42,12.86M,0.14%
Apr 27 2016,20459.72,20365.66,20471.20,20278.51,12.33M,0.39%
Apr 28 2016,20418.38,20415.46,20428.58,20131.50,14.31M,-0.20%
Apr 29 2016,20100.71,20333.98,20333.98,20063.21,15.86M,-1.56%
May 02 2016,20269.85,20133.74,20336.86,20133.74,8.13M,0.84%
May 03 2016,20046.19,20224.83,20227.89,19962.69,16.49M,-1.10%
May 04 2016,19921.21,20018.31,20059.59,19868.44,14.60M,-0.62%
May 05 2016,20057.98,19947.37,20100.91,19938.28,9.18M,0.69%
May 06 2016,20042.42,20020.62,20117.68,19894.48,13.21M,-0.08%
May 09 2016,20039.53,20113.03,20212.20,19955.56,13.88M,-0.01%
May 10 2016,20228.45,20117.79,20268.16,20117.13,17.06M,0.94%
May 11 2016,20224.73,20243.03,20256.15,20089.22,16.53M,-0.02%
May 12 2016,20047.16,20164.84,20294.42,20038.67,19.46M,-0.88%
May 13 2016,20152.26,19966.43,20160.07,19907.17,20.85M,0.52%
May 17 2016,20064.14,20222.40,20254.64,19983.26,15.11M,-0.44%
May 18 2016,20117.39,19958.78,20124.76,19946.62,16.02M,0.27%
May 19 2016,19984.85,20022.37,20057.72,19907.77,14.79M,-0.66%
May 20 2016,20268.50,20077.26,20268.50,20077.26,13.32M,1.42%
May 23 2016,20272.15,20280.15,20369.59,20176.71,13.45M,0.02%
May 24 2016,20526.26,20207.71,20556.24,20132.26,18.41M,1.25%
May 25 2016,20638.62,20588.50,20674.75,20585.07,17.21M,0.55%
May 26 2016,20743.90,20667.14,20791.58,20653.12,11.65M,0.51%
May 27 2016,20811.14,20725.98,20811.14,20676.97,12.63M,0.32%
May 30 2016,20801.13,20801.74,20843.47,20738.61,7.67M,-0.05%
May 31 2016,20762.38,20812.22,20839.64,20720.57,25.42M,-0.19%
Jun 01 2016,20667.67,20751.41,20785.10,20595.35,14.58M,-0.46%
Jun 02 2016,20703.34,20661.56,20727.83,20592.44,12.24M,0.17%
Jun 03 2016,20525.71,20749.35,20810.67,20408.94,14.39M,-0.86%
Jun 06 2016,20634.24,20569.41,20691.14,20566.00,11.47M,0.53%
Jun 07 2016,20892.01,20692.54,20911.42,20692.54,15.52M,1.25%
Jun 08 2016,20824.65,20863.69,20863.69,20734.94,14.14M,-0.32%
Jun 09 2016,20672.24,20771.92,20771.92,20597.01,12.83M,-0.73%
Jun 10 2016,20185.16,20616.13,20616.13,20139.96,15.60M,-2.36%
Jun 13 2016,19801.12,20024.37,20024.37,19801.12,16.90M,-1.90%
