Date,Price,Open,High,Low,Vol.,Change %
May 23 2014,14708.10,14702.29,14713.69,14684.80,110.15M,0.04%
May 26 2014,14715.69,14708.11,14764.97,14701.07,39.63M,0.05%
May 27 2014,14658.02,14715.71,14725.42,14634.94,159.88M,-0.39%
May 28 2014,14610.96,14658.02,14658.02,14557.89,133.45M,-0.32%
May 29 2014,14588.95,14610.96,14631.12,14529.09,146.30M,-0.15%
May 30 2014,14604.16,14588.98,14630.31,14537.08,220.32M,0.10%
Jun 02 2014,14680.76,14604.19,14680.76,14604.19,136.35M,0.52%
Jun 03 2014,14734.69,14680.91,14747.86,14659.36,171.52M,0.37%
Jun 04 2014,14796.79,14734.61,14805.96,14670.03,150.93M,0.42%
Jun 05 2014,14800.18,14796.97,14821.73,14736.39,175.14M,0.02%
Jun 06 2014,14838.90,14800.18,14840.45,14788.57,122.81M,0.26%
Jun 09 2014,14871.21,14838.90,14896.68,14832.63,120.80M,0.22%
Jun 10 2014,14904.38,14870.31,14909.31,14858.95,136.80M,0.22%
Jun 11 2014,14892.13,14904.47,14904.47,14850.41,164.84M,-0.08%
Jun 12 2014,14909.63,14891.43,14922.64,14857.43,179.03M,0.12%
Jun 13 2014,15001.61,14910.20,15017.19,14904.68,154.13M,0.62%
Jun 16 2014,15040.43,15001.61,15075.70,15001.61,150.46M,0.26%
Jun 17 2014,15055.89,15039.97,15074.74,15006.37,136.56M,0.10%
Jun 18 2014,15109.25,15059.16,15115.38,15057.96,155.02M,0.35%
Jun 19 2014,15112.21,15109.25,15119.94,15081.93,225.80M,0.02%
Jun 20 2014,15108.97,15112.22,15124.89,15086.62,359.78M,-0.02%
Jun 23 2014,15105.63,15109.42,15117.95,15073.82,145.50M,-0.02%
Jun 24 2014,14962.37,15106.21,15137.68,14956.76,185.12M,-0.95%
Jun 25 2014,14974.65,14962.75,15013.21,14952.37,156.10M,0.08%
Jun 26 2014,15030.74,14974.65,15036.78,14937.88,121.77M,0.37%
Jun 27 2014,15094.25,15030.74,15094.25,15016.96,122.73M,0.42%
Jun 30 2014,15146.01,15092.75,15146.01,15060.83,122.51M,0.34%
Jul 02 2014,15209.79,15146.01,15223.04,15146.01,166.81M,0.42%
Jul 03 2014,15207.11,15210.16,15256.36,15195.88,145.99M,-0.02%
Jul 04 2014,15214.96,15207.11,15246.80,15207.11,48.78M,0.05%
Jul 07 2014,15172.93,15215.39,15215.39,15107.18,143.43M,-0.28%
Jul 08 2014,15137.18,15172.93,15172.93,15021.05,185.87M,-0.24%
Jul 09 2014,15215.19,15136.85,15216.08,15120.98,176.98M,0.52%
Jul 10 2014,15114.48,15214.35,15214.35,15100.15,175.00M,-0.66%
Jul 11 2014,15125.50,15115.09,15138.72,15082.80,140.34M,0.07%
Jul 14 2014,15171.23,15125.05,15180.41,15125.05,141.52M,0.30%
Jul 15 2014,15081.32,15171.11,15177.85,15057.35,187.12M,-0.59%
Jul 16 2014,15226.34,15081.32,15240.84,15081.32,160.84M,0.96%
Jul 17 2014,15204.48,15226.34,15269.39,15186.14,163.18M,-0.14%
Jul 18 2014,15266.57,15202.10,15291.15,15179.26,132.33M,0.41%
Jul 21 2014,15249.99,15266.37,15266.37,15208.84,96.35M,-0.11%
Jul 22 2014,15315.13,15251.86,15343.51,15251.86,147.36M,0.43%
Jul 23 2014,15394.38,15314.88,15395.74,15313.34,146.91M,0.52%
Jul 24 2014,15394.45,15394.38,15421.39,15370.09,157.10M,0.00%
Jul 25 2014,15455.04,15394.45,15503.40,15379.68,140.41M,0.39%
Jul 28 2014,15445.22,15452.25,15465.29,15406.10,134.92M,-0.06%
Jul 29 2014,15446.55,15445.22,15506.09,15445.22,139.32M,0.01%
Jul 30 2014,15524.82,15449.03,15527.30,15449.03,185.08M,0.51%
Jul 31 2014,15330.74,15524.82,15524.82,15275.05,207.81M,-1.25%
Aug 01 2014,15215.26,15330.77,15371.76,15130.85,170.39M,-0.75%
Aug 05 2014,15187.71,15215.87,15254.68,15130.82,173.57M,-0.18%
Aug 06 2014,15202.09,15184.58,15226.31,15121.99,149.16M,0.09%
Aug 07 2014,15118.43,15201.42,15254.75,15056.11,172.81M,-0.55%
Aug 08 2014,15196.31,15118.43,15204.56,15092.11,137.21M,0.52%
Aug 11 2014,15261.64,15196.31,15301.18,15196.31,126.26M,0.43%
Aug 12 2014,15274.23,15261.64,15319.87,15229.69,153.17M,0.08%
Aug 13 2014,15262.73,15274.78,15309.87,15242.86,140.80M,-0.08%
Aug 14 2014,15291.18,15262.73,15312.86,15257.46,138.44M,0.19%
Aug 15 2014,15304.24,15290.75,15307.31,15182.13,147.69M,0.09%
Aug 18 2014,15338.47,15304.24,15368.98,15304.24,109.60M,0.22%
Aug 19 2014,15477.17,15339.53,15496.32,15339.53,126.25M,0.90%
Aug 20 2014,15561.95,15477.68,15570.45,15425.82,140.33M,0.55%
Aug 21 2014,15556.09,15561.72,15566.53,15526.01,123.91M,-0.04%
Aug 22 2014,15535.55,15556.09,15574.23,15495.06,102.24M,-0.13%
Aug 25 2014,15598.74,15535.94,15623.99,15535.94,101.68M,0.41%
Aug 26 2014,15619.21,15599.50,15653.38,15599.50,128.56M,0.13%
Aug 27 2014,15602.65,15619.21,15624.51,15559.82,119.75M,-0.11%
Aug 28 2014,15558.17,15600.78,15600.78,15541.95,114.80M,-0.29%
Aug 29 2014,15625.73,15558.17,15632.58,15516.47,157.61M,0.43%
Sep 02 2014,15619.08,15626.85,15627.77,15574.14,146.21M,-0.04%
