Date,Price,Open,High,Low,Vol.,Change %
Oct 11 2012,982.81,978.73,988.64,978.73,-,0.46%
Oct 12 2012,975.61,982.82,983.70,973.85,-,-0.73%
Oct 15 2012,983.85,975.70,983.97,973.47,-,0.84%
Oct 16 2012,994.19,983.85,994.50,983.85,-,1.05%
Oct 17 2012,1001.80,994.25,1004.05,993.46,-,0.77%
Oct 18 2012,1001.24,1001.71,1003.71,997.27,-,-0.06%
Oct 19 2012,987.40,1001.24,1001.24,984.49,-,-1.38%
Oct 22 2012,985.47,987.40,988.00,979.42,-,-0.20%
Oct 23 2012,979.00,984.81,984.81,967.39,-,-0.66%
Oct 24 2012,975.85,979.82,983.35,974.32,-,-0.32%
Oct 25 2012,977.48,975.85,983.43,970.37,-,0.17%
Oct 26 2012,974.74,977.51,980.19,968.31,-,-0.28%
Oct 31 2012,980.45,974.74,980.45,973.32,-,0.59%
Nov 01 2012,1003.57,980.43,1003.57,978.80,-,2.36%
Nov 02 2012,987.80,1004.10,1005.62,987.80,-,-1.57%
Nov 05 2012,993.38,987.80,994.31,984.90,-,0.56%
Nov 06 2012,1002.91,993.38,1004.54,993.38,-,0.96%
Nov 07 2012,981.31,1002.69,1002.69,977.24,-,-2.15%
Nov 08 2012,968.45,981.55,982.58,968.44,-,-1.31%
Nov 09 2012,969.82,968.45,976.78,964.72,-,0.14%
Nov 12 2012,968.82,969.90,972.11,967.71,-,-0.10%
Nov 13 2012,966.28,968.81,973.79,962.94,-,-0.26%
Nov 14 2012,949.70,966.37,969.26,948.08,-,-1.72%
Nov 15 2012,945.96,949.68,953.01,940.92,-,-0.39%
Nov 16 2012,952.93,945.97,953.39,941.24,-,0.74%
Nov 19 2012,971.49,952.94,971.54,952.94,-,1.95%
Nov 20 2012,974.86,971.49,975.39,968.32,-,0.35%
Nov 21 2012,978.60,974.86,978.69,973.44,-,0.38%
Nov 23 2012,989.89,978.64,989.94,978.64,-,1.15%
Nov 26 2012,988.48,989.77,990.13,983.37,-,-0.14%
Nov 27 2012,986.23,988.48,991.63,985.96,-,-0.23%
Nov 28 2012,993.12,986.23,993.25,975.89,-,0.70%
Nov 29 2012,999.77,993.31,1000.42,993.31,-,0.67%
Nov 30 2012,1000.15,999.77,1000.69,996.21,-,0.04%
Dec 03 2012,997.15,1000.20,1005.38,995.12,-,-0.30%
Dec 04 2012,997.68,996.92,999.61,992.69,-,0.05%
Dec 05 2012,999.61,997.70,1002.44,991.92,-,0.19%
Dec 06 2012,1001.61,999.61,1002.89,997.67,-,0.20%
Dec 07 2012,1002.71,1001.67,1004.02,999.47,-,0.11%
Dec 10 2012,1007.62,1002.70,1008.48,1002.01,-,0.49%
Dec 11 2012,1012.94,1007.62,1014.71,1007.62,-,0.53%
Dec 12 2012,1010.66,1012.94,1017.25,1009.36,-,-0.23%
Dec 13 2012,1003.86,1010.66,1012.98,1001.98,-,-0.67%
Dec 14 2012,1001.53,1003.82,1005.30,1000.82,-,-0.23%
Dec 17 2012,1011.13,1001.56,1011.14,1001.56,-,0.96%
Dec 18 2012,1025.25,1011.15,1025.35,1011.15,-,1.40%
Dec 19 2012,1023.39,1025.25,1028.34,1023.39,-,-0.18%
Dec 20 2012,1030.15,1023.39,1030.17,1022.27,-,0.66%
Dec 21 2012,1022.36,1026.26,1026.26,1017.46,-,-0.76%
Dec 24 2012,1020.35,1022.36,1022.36,1018.02,-,-0.20%
Dec 26 2012,1011.93,1020.35,1021.84,1011.77,-,-0.83%
Dec 27 2012,1011.51,1011.93,1014.30,1001.21,-,-0.04%
Dec 28 2012,1004.33,1011.51,1011.51,1004.07,-,-0.71%
Dec 31 2012,1020.43,1004.33,1021.18,1001.98,-,1.60%
Jan 02 2013,1046.32,1020.43,1046.42,1020.43,-,2.54%
Jan 03 2013,1048.21,1046.32,1053.91,1045.71,-,0.18%
Jan 04 2013,1056.07,1048.21,1056.76,1048.00,-,0.75%
Jan 07 2013,1053.25,1055.97,1055.97,1050.58,-,-0.27%
Jan 08 2013,1050.41,1053.25,1053.54,1046.72,-,-0.27%
Jan 09 2013,1056.45,1050.41,1056.84,1050.41,-,0.58%
Jan 10 2013,1058.01,1059.02,1060.15,1053.12,-,0.15%
Jan 11 2013,1057.91,1058.01,1058.97,1053.91,-,-0.01%
Jan 14 2013,1059.15,1057.90,1060.50,1055.93,-,0.12%
Jan 15 2013,1064.65,1056.47,1064.80,1054.22,-,0.52%
Jan 16 2013,1062.13,1064.64,1064.64,1059.57,-,-0.24%
Jan 17 2013,1071.07,1062.14,1072.59,1062.14,-,0.84%
Jan 18 2013,1073.93,1070.81,1073.93,1067.98,-,0.27%
Jan 22 2013,1081.97,1073.93,1081.97,1073.48,-,0.75%
Jan 23 2013,1082.24,1082.17,1083.60,1080.19,-,0.02%
Jan 24 2013,1087.06,1082.24,1091.03,1081.75,-,0.45%
Jan 25 2013,1096.70,1089.73,1096.70,1089.32,-,0.89%
Jan 28 2013,1094.99,1096.70,1097.42,1090.54,-,-0.16%
Jan 29 2013,1095.35,1094.99,1095.46,1090.65,-,0.03%
Jan 30 2013,1089.07,1095.35,1095.95,1087.48,-,-0.57%
Jan 31 2013,1093.40,1089.07,1095.09,1087.75,-,0.40%
Feb 01 2013,1101.59,1093.40,1103.54,1093.40,-,0.75%
Feb 04 2013,1091.27,1101.59,1101.59,1089.12,-,-0.94%
Feb 05 2013,1099.30,1091.27,1101.08,1091.27,-,0.74%
Feb 06 2013,1104.32,1095.61,1104.33,1095.56,-,0.46%
Feb 07 2013,1102.62,1104.51,1105.51,1095.58,-,-0.15%
Feb 08 2013,1109.09,1102.62,1109.10,1102.62,-,0.59%
Feb 11 2013,1107.05,1109.09,1109.18,1104.70,-,-0.18%
Feb 12 2013,1111.72,1107.05,1112.41,1107.01,-,0.42%
Feb 13 2013,1114.61,1112.75,1115.70,1110.09,-,0.26%
Feb 14 2013,1117.12,1114.61,1118.18,1111.90,-,0.23%
Feb 15 2013,1115.75,1117.09,1119.19,1113.55,-,-0.12%
Feb 19 2013,1123.74,1115.78,1123.74,1115.78,-,0.72%
Feb 20 2013,1104.10,1123.73,1123.73,1104.04,-,-1.75%
Feb 21 2013,1093.27,1104.10,1104.10,1088.48,-,-0.98%
Feb 22 2013,1103.70,1093.28,1103.70,1093.28,-,0.95%
Feb 25 2013,1081.68,1107.26,1108.41,1081.68,-,-2.00%
Feb 26 2013,1088.15,1081.68,1089.69,1078.65,-,0.60%
Feb 27 2013,1103.57,1087.74,1106.83,1087.65,-,1.42%
Feb 28 2013,1102.64,1103.57,1110.30,1102.28,-,-0.08%
Mar 01 2013,1098.15,1102.64,1102.64,1085.99,-,-0.41%
Mar 04 2013,1101.96,1098.15,1102.09,1092.17,-,0.35%
Mar 05 2013,1116.67,1101.96,1117.41,1101.96,-,1.33%
Mar 06 2013,1118.67,1116.67,1121.60,1116.22,-,0.18%
Mar 07 2013,1121.49,1118.67,1122.49,1118.67,-,0.25%
Mar 08 2013,1131.25,1121.76,1131.53,1121.19,-,0.87%
Mar 11 2013,1132.26,1131.25,1132.27,1127.32,-,0.09%
Mar 12 2013,1131.13,1132.18,1133.15,1127.41,-,-0.10%
Mar 13 2013,1135.18,1131.13,1136.32,1129.54,-,0.36%
Mar 14 2013,1143.51,1135.18,1143.51,1135.18,-,0.73%
Mar 15 2013,1141.83,1143.19,1143.21,1138.33,-,-0.15%
Mar 18 2013,1137.68,1141.83,1142.38,1130.91,-,-0.36%
Mar 19 2013,1134.81,1137.68,1141.42,1126.41,-,-0.25%
Mar 20 2013,1145.88,1134.81,1146.94,1134.81,-,0.98%
Mar 21 2013,1135.91,1145.86,1145.86,1133.35,-,-0.87%
Mar 22 2013,1139.67,1135.93,1140.87,1135.93,-,0.33%
Mar 25 2013,1136.91,1139.70,1146.82,1132.34,-,-0.24%
Mar 26 2013,1143.98,1136.91,1144.06,1136.91,-,0.62%
Mar 27 2013,1145.97,1143.98,1146.66,1133.41,-,0.17%
Mar 28 2013,1153.68,1145.97,1154.66,1145.60,-,0.67%
Apr 01 2013,1142.27,1153.67,1153.67,1138.33,-,-0.99%
Apr 02 2013,1137.69,1142.27,1148.26,1134.49,-,-0.40%
Apr 03 2013,1119.34,1137.69,1139.78,1116.48,-,-1.61%
Apr 04 2013,1125.57,1120.18,1125.75,1118.69,-,0.56%
Apr 05 2013,1123.97,1125.57,1125.57,1107.76,-,-0.14%
Apr 08 2013,1133.39,1123.96,1133.39,1120.33,-,0.84%
Apr 09 2013,1133.72,1133.39,1137.52,1129.02,-,0.03%
Apr 10 2013,1149.00,1133.82,1149.33,1133.82,-,1.35%
Apr 11 2013,1153.42,1149.00,1156.92,1147.90,-,0.38%
Apr 12 2013,1149.23,1153.42,1153.42,1143.17,-,-0.36%
Apr 15 2013,1111.71,1149.23,1149.23,1110.07,-,-3.26%
Apr 16 2013,1130.04,1111.88,1130.60,1111.88,-,1.65%
Apr 17 2013,1111.62,1130.04,1130.04,1104.37,-,-1.63%
Apr 18 2013,1104.79,1111.62,1114.68,1101.03,-,-0.61%
Apr 19 2013,1121.30,1104.83,1122.25,1104.83,-,1.49%
Apr 22 2013,1124.44,1121.30,1127.30,1109.81,-,0.28%
Apr 23 2013,1137.04,1124.47,1137.66,1124.47,-,1.12%
Apr 24 2013,1140.25,1137.04,1141.54,1135.04,-,0.28%
Apr 25 2013,1146.34,1143.14,1151.50,1142.27,-,0.53%
Apr 26 2013,1141.20,1146.34,1146.34,1137.09,-,-0.45%
Apr 29 2013,1149.82,1141.20,1151.57,1141.20,-,0.76%
Apr 30 2013,1160.02,1149.82,1160.02,1146.79,-,0.89%
