Date,Price,Open,High,Low,Vol.,Change %
Apr 18 2016,3064.03,3050.00,3071.67,3006.03,48.03M,0.32%
Apr 19 2016,3112.99,3070.46,3118.28,3070.46,59.47M,1.60%
Apr 20 2016,3142.52,3111.06,3147.19,3095.63,54.84M,0.95%
Apr 21 2016,3151.69,3146.49,3156.86,3124.49,63.96M,0.29%
Apr 22 2016,3141.12,3151.56,3153.31,3127.82,47.25M,-0.34%
Apr 25 2016,3117.62,3141.57,3146.09,3103.11,48.11M,-0.75%
Apr 26 2016,3121.29,3119.94,3148.44,3108.88,53.16M,0.12%
Apr 27 2016,3130.43,3121.46,3133.61,3109.11,51.34M,0.29%
Apr 28 2016,3125.43,3117.32,3126.40,3067.61,62.02M,-0.16%
Apr 29 2016,3028.21,3106.17,3106.17,3028.21,68.74M,-3.11%
May 02 2016,3032.60,3037.62,3045.63,3019.96,44.62M,0.14%
May 03 2016,2974.20,3029.10,3029.10,2972.06,57.04M,-1.93%
May 04 2016,2938.75,2967.43,2982.35,2934.33,59.24M,-1.19%
May 05 2016,2940.35,2944.11,2959.86,2928.19,47.66M,0.05%
May 06 2016,2936.84,2938.62,2950.20,2893.63,61.69M,-0.12%
May 09 2016,2955.83,2947.01,2985.69,2938.31,48.02M,0.65%
May 10 2016,2978.97,2964.32,3003.40,2963.99,61.69M,0.78%
May 11 2016,2956.71,2975.47,2979.58,2940.24,64.11M,-0.75%
May 12 2016,2935.46,2951.28,2988.62,2925.84,60.01M,-0.72%
May 13 2016,2956.63,2923.64,2967.87,2904.09,53.30M,0.72%
May 16 2016,2951.39,2947.97,2954.66,2929.15,33.61M,-0.18%
May 17 2016,2938.09,2956.29,2991.32,2922.76,67.08M,-0.45%
May 18 2016,2956.43,2931.16,2957.01,2916.77,46.09M,0.62%
May 19 2016,2919.22,2948.72,2949.60,2917.61,60.34M,-1.26%
May 20 2016,2962.16,2930.43,2963.11,2930.43,63.68M,1.47%
May 23 2016,2932.93,2962.52,2965.43,2922.12,52.33M,-0.99%
May 24 2016,3010.12,2929.28,3017.25,2918.23,59.98M,2.63%
May 25 2016,3061.60,3018.81,3069.56,3018.81,70.08M,1.71%
May 26 2016,3071.21,3053.73,3074.24,3051.12,53.57M,0.31%
May 27 2016,3078.48,3066.45,3079.85,3060.31,39.58M,0.24%
May 30 2016,3090.01,3077.55,3091.58,3072.10,22.97M,0.37%
May 31 2016,3063.48,3090.55,3097.96,3056.87,57.61M,-0.86%
Jun 01 2016,3038.77,3061.44,3064.06,3026.95,50.91M,-0.81%
Jun 02 2016,3033.86,3034.83,3052.33,3023.62,48.16M,-0.16%
Jun 03 2016,2997.55,3036.29,3054.42,2980.54,51.48M,-1.20%
Jun 06 2016,3001.90,2991.69,3012.04,2991.49,35.97M,0.15%
Jun 07 2016,3040.69,3016.00,3052.45,3016.00,46.33M,1.29%
Jun 08 2016,3019.76,3038.01,3038.01,3008.51,43.66M,-0.69%
Jun 09 2016,2989.03,3015.48,3015.48,2980.58,52.11M,-1.02%
Jun 10 2016,2911.11,2983.28,2983.28,2908.61,68.66M,-2.61%
Jun 13 2016,2853.52,2904.68,2904.68,2853.52,66.02M,-1.98%
Jun 14 2016,2797.18,2838.26,2838.75,2795.66,74.95M,-1.97%
Jun 15 2016,2830.30,2803.22,2850.43,2803.22,66.14M,1.18%
Jun 16 2016,2819.30,2820.10,2826.97,2784.90,77.26M,-0.39%
Jun 17 2016,2849.17,2832.59,2872.04,2832.59,101.54M,1.06%
Jun 20 2016,2942.88,2858.94,2952.85,2858.94,65.45M,3.29%
Jun 21 2016,2967.34,2941.12,2977.52,2933.33,52.54M,0.83%
Jun 22 2016,2978.31,2979.89,3002.88,2967.23,48.04M,0.37%
Jun 23 2016,3037.86,2984.70,3057.71,2984.07,70.21M,2.00%
Jun 24 2016,2776.09,3030.93,3030.93,2736.43,243.14M,-8.62%
Jun 27 2016,2697.44,2768.12,2793.15,2678.27,176.06M,-2.83%
Jun 28 2016,2758.67,2723.53,2790.15,2723.53,123.32M,2.27%
Jun 29 2016,2832.18,2760.37,2836.32,2760.37,97.97M,2.66%
Jun 30 2016,2864.74,2825.56,2871.10,2802.42,103.95M,1.15%
Jul 01 2016,2883.06,2874.15,2895.20,2851.23,75.47M,0.64%
Jul 04 2016,2862.21,2884.97,2892.52,2859.30,54.78M,-0.72%
Jul 05 2016,2812.88,2857.98,2857.98,2803.93,78.56M,-1.72%
Jul 06 2016,2761.37,2798.29,2807.65,2742.66,86.51M,-1.83%
Jul 07 2016,2780.10,2768.14,2807.65,2768.14,62.35M,0.68%
Jul 08 2016,2838.01,2774.35,2851.56,2768.62,81.32M,2.08%
Jul 11 2016,2885.32,2853.12,2888.50,2843.11,65.32M,1.67%
Jul 12 2016,2933.44,2887.09,2940.01,2883.32,93.53M,1.67%
Jul 13 2016,2926.14,2933.07,2944.87,2917.92,70.59M,-0.25%
Jul 14 2016,2963.07,2936.05,2977.61,2936.05,70.45M,1.26%
Jul 15 2016,2958.65,2955.77,2969.09,2935.41,63.49M,-0.15%
Jul 18 2016,2949.17,2959.74,2982.42,2930.38,53.36M,-0.32%
Jul 19 2016,2931.10,2946.64,2948.50,2909.12,60.28M,-0.61%
Jul 20 2016,2966.95,2941.50,2971.46,2934.84,55.36M,1.22%
Jul 21 2016,2968.49,2972.15,2978.41,2942.69,64.46M,0.05%
Jul 22 2016,2972.23,2964.44,2982.26,2946.27,48.09M,0.13%
Jul 25 2016,2973.22,2971.74,2998.17,2961.96,44.77M,0.03%
Jul 26 2016,2978.90,2973.80,2986.89,2951.11,47.69M,0.19%
Jul 27 2016,2999.48,2991.19,3016.82,2991.19,57.57M,0.69%
Jul 28 2016,2966.10,2998.98,3007.34,2966.10,62.47M,-1.11%
Jul 29 2016,2990.76,2977.20,2990.76,2968.69,71.25M,0.83%
Aug 01 2016,2967.31,3001.36,3018.54,2959.49,72.15M,-0.78%
Aug 02 2016,2906.98,2964.65,2964.65,2902.67,81.77M,-2.03%
Aug 03 2016,2911.06,2912.53,2920.22,2892.52,75.62M,0.14%
Aug 04 2016,2932.34,2919.26,2946.01,2918.53,60.63M,0.73%
Aug 05 2016,2973.71,2937.01,2977.58,2932.85,56.82M,1.41%
Aug 08 2016,2982.92,2977.75,2998.88,2976.45,40.44M,0.31%
Aug 09 2016,3029.18,2982.34,3029.84,2979.90,38.40M,1.55%
Aug 10 2016,3018.46,3024.59,3030.76,3014.81,41.96M,-0.35%
Aug 11 2016,3049.03,3022.27,3049.03,3015.31,37.32M,1.01%
Aug 12 2016,3044.94,3046.47,3050.21,3037.24,31.83M,-0.13%
Aug 15 2016,3046.65,3046.14,3063.40,3043.72,27.82M,0.06%
Aug 16 2016,3016.19,3037.70,3040.62,3013.13,41.72M,-1.00%
Aug 17 2016,2980.54,3022.86,3026.81,2979.11,38.82M,-1.18%
Aug 18 2016,2995.30,2988.40,3002.78,2978.28,34.90M,0.50%
Aug 19 2016,2968.20,2995.34,2995.38,2950.48,53.76M,-0.90%
Aug 22 2016,2960.37,2967.45,2998.38,2949.60,39.32M,-0.26%
Aug 23 2016,2993.73,2969.78,3002.02,2969.78,45.19M,1.13%
Aug 24 2016,3008.59,2981.31,3018.09,2969.65,57.76M,0.50%
Aug 25 2016,2987.69,2999.58,2999.58,2971.54,38.10M,-0.69%
Aug 26 2016,3010.36,2984.93,3016.90,2974.53,36.37M,0.76%
Aug 29 2016,2998.50,3004.57,3008.44,2974.73,25.12M,-0.39%
Aug 30 2016,3030.75,3005.34,3041.07,3005.34,40.06M,1.08%
Aug 31 2016,3023.13,3027.03,3049.40,3022.39,63.89M,-0.25%
Sep 01 2016,3017.49,3027.86,3054.36,3005.32,70.20M,-0.19%
Sep 02 2016,3079.74,3025.83,3083.09,3018.40,55.52M,2.06%
Sep 05 2016,3077.66,3084.82,3094.88,3076.70,37.70M,-0.07%
Sep 06 2016,3070.16,3083.70,3094.15,3067.51,44.71M,-0.24%
Sep 07 2016,3091.66,3074.12,3096.11,3064.76,56.89M,0.70%
Sep 08 2016,3083.54,3089.68,3101.75,3043.13,59.47M,-0.26%
Sep 09 2016,3053.20,3076.33,3086.36,3044.59,53.87M,-0.98%
Sep 12 2016,3012.88,3041.73,3041.73,2983.45,64.29M,-1.32%
Sep 13 2016,2974.80,3018.39,3032.29,2974.80,50.86M,-1.26%
Sep 14 2016,2964.90,2982.67,2989.54,2962.20,57.28M,-0.33%
Sep 15 2016,2973.77,2961.31,2978.14,2947.17,55.97M,0.30%
Sep 16 2016,2935.25,2968.63,2974.56,2929.44,132.10M,-1.30%
Sep 19 2016,2968.31,2946.86,2971.78,2946.86,34.27M,1.13%
Sep 20 2016,2964.86,2966.96,2985.84,2959.13,32.52M,-0.12%
Sep 21 2016,2982.18,2986.84,3009.99,2980.81,34.85M,0.58%
Sep 22 2016,3051.69,2999.19,3063.12,2999.19,45.97M,2.33%
Sep 23 2016,3032.31,3048.89,3048.89,3026.72,38.89M,-0.64%
Sep 26 2016,2975.88,3020.00,3020.00,2973.20,43.94M,-1.86%
Sep 27 2016,2970.84,2983.39,2997.02,2947.13,42.35M,-0.17%
Sep 28 2016,2991.11,2977.75,3010.96,2977.75,34.12M,0.68%
Sep 29 2016,2991.58,3000.03,3032.59,2983.20,35.46M,0.02%
Sep 30 2016,3002.24,2977.19,3010.85,2922.82,69.47M,0.36%
Oct 03 2016,2998.50,2999.19,3008.38,2990.26,25.42M,-0.12%
