Date,Price,Open,High,Low,Vol.,Change %
Nov 03 2015,456.54,443.33,457.66,439.31,-,4.19%
Nov 04 2015,462.87,456.34,468.43,451.39,-,1.39%
Nov 05 2015,452.00,460.08,462.00,448.20,-,-2.35%
Nov 06 2015,442.03,448.32,450.80,440.60,-,-2.21%
Nov 09 2015,445.53,443.09,447.63,441.08,-,0.79%
Nov 10 2015,441.27,446.26,451.33,438.74,-,-0.96%
Nov 11 2015,440.68,444.26,445.54,438.29,-,-0.13%
Nov 12 2015,433.61,436.49,437.90,427.10,-,-1.60%
Nov 13 2015,421.28,427.95,431.13,420.57,-,-2.84%
Nov 16 2015,421.55,423.87,428.93,421.33,-,0.06%
Nov 17 2015,440.00,429.56,442.43,429.14,-,4.38%
Nov 18 2015,447.71,443.81,450.97,439.23,-,1.75%
Nov 19 2015,445.46,450.08,453.80,445.21,-,-0.50%
Nov 20 2015,449.31,447.25,452.71,443.46,-,0.86%
Nov 23 2015,448.67,444.66,453.08,441.44,-,-0.14%
Nov 24 2015,444.55,450.99,451.04,431.81,-,-0.92%
Nov 25 2015,449.42,447.77,449.86,444.22,-,1.10%
Nov 26 2015,442.71,450.96,453.27,442.04,-,-1.49%
Nov 27 2015,441.65,440.68,442.72,439.50,-,-0.24%
Nov 30 2015,443.73,441.39,448.22,439.13,-,0.47%
Dec 01 2015,450.57,448.30,452.85,446.47,-,1.54%
Dec 02 2015,447.83,447.76,448.42,442.37,-,-0.61%
Dec 03 2015,441.14,444.36,446.68,440.81,-,-1.49%
Dec 04 2015,443.33,444.23,448.55,438.26,-,0.50%
Dec 07 2015,440.38,442.13,442.61,437.33,-,-0.67%
Dec 08 2015,427.36,434.43,436.45,423.41,-,-2.96%
Dec 09 2015,431.53,429.03,433.47,427.16,-,0.98%
Dec 10 2015,433.66,431.82,435.62,429.94,-,0.49%
Dec 11 2015,427.32,433.80,433.80,422.53,-,-1.46%
Dec 14 2015,416.98,422.93,422.93,414.99,-,-2.42%
Dec 15 2015,424.87,417.86,425.48,403.85,-,1.89%
Dec 16 2015,422.11,424.62,424.88,420.25,-,-0.65%
Dec 17 2015,428.05,425.91,431.55,423.76,-,1.41%
Dec 18 2015,432.69,424.47,433.38,417.34,-,1.08%
Dec 21 2015,426.69,428.76,430.85,422.67,-,-1.39%
Dec 22 2015,422.60,428.74,437.38,420.72,-,-0.96%
Dec 23 2015,422.72,423.58,425.37,420.16,-,0.03%
Dec 24 2015,422.09,425.05,425.05,416.18,-,-0.15%
Dec 25 2015,417.84,423.47,424.89,415.67,-,-1.01%
Dec 28 2015,406.55,415.16,415.38,404.70,-,-2.70%
Dec 29 2015,406.97,403.25,413.55,403.24,-,0.10%
Dec 30 2015,403.87,404.83,407.03,401.84,-,-0.76%
Dec 31 2015,409.49,402.84,414.27,397.92,-,1.39%
Jan 01 2016,409.49,409.64,409.64,409.49,-,0.00%
Jan 04 2016,406.92,409.34,411.86,405.52,-,-0.63%
Jan 05 2016,405.34,406.27,408.01,402.61,-,-0.39%
Jan 06 2016,396.43,405.74,407.96,394.60,-,-2.20%
Jan 07 2016,394.31,392.90,395.10,390.62,-,-0.53%
Jan 08 2016,393.58,395.20,400.58,389.47,-,-0.19%
Jan 11 2016,368.41,380.55,385.56,367.79,-,-6.40%
Jan 12 2016,369.35,362.30,372.48,362.21,-,0.26%
Jan 13 2016,371.71,371.75,376.83,370.60,-,0.64%
Jan 14 2016,363.89,368.46,370.97,362.52,-,-2.10%
Jan 15 2016,342.04,364.07,366.36,339.95,-,-6.00%
Jan 18 2016,333.09,333.64,338.64,330.14,-,-2.62%
Jan 19 2016,340.57,340.44,346.96,336.56,-,2.25%
Jan 20 2016,323.29,332.20,332.23,321.11,-,-5.07%
Jan 21 2016,319.71,315.98,323.14,311.87,-,-1.11%
Jan 22 2016,343.72,331.20,351.93,328.07,-,7.51%
Jan 25 2016,334.19,345.21,345.25,333.22,-,-2.77%
Jan 26 2016,331.99,326.24,339.96,322.34,-,-0.66%
Jan 27 2016,343.84,333.05,347.76,332.44,-,3.57%
Jan 28 2016,349.01,350.33,354.42,347.34,-,1.50%
Jan 29 2016,356.31,354.51,356.50,350.55,-,2.09%
Feb 01 2016,351.85,355.21,363.72,351.08,-,-1.25%
Feb 02 2016,347.66,347.93,364.52,342.67,-,-1.19%
Feb 03 2016,346.04,347.20,351.52,342.47,-,-0.47%
Feb 04 2016,359.06,355.85,363.10,353.46,-,3.76%
Feb 05 2016,359.61,359.12,363.64,356.36,-,0.15%
Feb 08 2016,355.23,360.93,363.87,353.59,-,-1.22%
Feb 09 2016,348.12,354.55,355.81,345.34,-,-2.00%
Feb 10 2016,345.84,346.37,349.66,340.66,-,-0.65%
Feb 11 2016,333.80,342.69,342.69,331.00,-,-3.48%
Feb 12 2016,336.61,336.47,340.99,331.50,-,0.84%
Feb 15 2016,343.68,341.59,346.50,337.98,-,2.10%
Feb 16 2016,342.29,349.34,350.39,340.35,-,-0.40%
Feb 17 2016,347.95,344.71,350.78,344.35,-,1.65%
Feb 18 2016,349.68,350.62,354.84,347.17,-,0.50%
Feb 19 2016,342.40,347.18,363.26,340.00,-,-2.08%
Feb 22 2016,355.33,347.94,356.12,344.56,-,3.78%
Feb 23 2016,352.88,354.54,356.01,349.96,-,-0.69%
Feb 24 2016,347.02,350.63,350.63,342.26,-,-1.66%
Feb 25 2016,349.98,348.19,352.69,348.12,-,0.85%
Feb 26 2016,354.81,354.53,359.18,351.71,-,1.38%
Feb 29 2016,362.35,355.63,363.02,351.62,-,2.13%
Mar 01 2016,373.66,368.72,376.07,367.91,-,3.12%
Mar 02 2016,375.51,374.63,378.00,372.93,-,0.50%
Mar 03 2016,385.32,374.43,386.19,374.41,-,2.61%
Mar 04 2016,402.95,385.92,404.30,384.67,-,4.58%
Mar 07 2016,406.82,406.04,407.84,399.62,-,0.96%
Mar 08 2016,397.45,397.45,397.45,397.45,-,-2.30%
Mar 09 2016,400.07,400.58,406.30,397.93,-,0.66%
Mar 10 2016,405.04,403.37,409.47,402.15,-,1.24%
Mar 11 2016,422.55,413.36,423.97,412.21,-,4.32%
Mar 14 2016,422.90,420.47,423.79,418.79,-,0.08%
Mar 15 2016,423.31,426.25,427.78,420.69,-,0.10%
Mar 16 2016,432.81,423.91,433.26,423.91,-,2.24%
Mar 17 2016,448.89,445.35,453.10,444.93,-,3.72%
Mar 18 2016,446.41,446.16,455.46,444.81,-,-0.55%
Mar 21 2016,449.91,443.52,452.95,443.48,-,0.78%
Mar 22 2016,456.65,453.63,457.25,448.84,-,1.50%
Mar 23 2016,448.87,456.48,458.40,447.88,-,-1.70%
Mar 24 2016,440.27,442.29,446.21,435.12,-,-1.92%
Mar 25 2016,440.93,447.70,449.08,440.93,-,0.15%
Mar 28 2016,445.12,449.93,452.54,443.93,-,0.95%
Mar 29 2016,440.09,443.95,449.03,437.19,-,-1.13%
Mar 30 2016,455.57,446.35,460.43,446.01,-,3.52%
Mar 31 2016,467.33,452.53,468.60,451.58,-,2.58%
Apr 01 2016,451.05,466.84,466.84,450.10,-,-3.48%
Apr 04 2016,461.67,448.65,463.78,446.95,-,2.35%
Apr 05 2016,455.49,457.26,457.79,450.13,-,-1.34%
Apr 06 2016,471.27,461.27,475.01,461.08,-,3.46%
Apr 07 2016,471.74,475.57,477.32,467.30,-,0.10%
Apr 08 2016,474.81,473.83,480.36,473.70,-,0.65%
Apr 11 2016,486.84,474.07,487.95,474.07,-,2.53%
Apr 12 2016,488.97,488.77,492.14,483.65,-,0.44%
Apr 13 2016,489.88,487.63,496.44,486.40,-,0.19%
Apr 14 2016,493.31,484.93,493.83,483.07,-,0.70%
Apr 15 2016,481.12,490.98,493.78,480.44,-,-2.47%
Apr 18 2016,477.60,466.80,481.43,460.68,-,-0.73%
Apr 19 2016,491.69,484.67,494.65,483.43,-,2.95%
Apr 20 2016,494.59,487.75,496.83,486.56,-,0.59%
Apr 21 2016,491.53,502.65,503.62,489.09,-,-0.62%
