Date,Price,Open,High,Low,Vol.,Change %
Oct 26 2015,33607.32,33488.22,33607.32,33486.97,48.46M,0.41%
Oct 27 2015,33312.87,33581.76,33669.70,33261.51,74.78M,-0.88%
Oct 28 2015,33521.06,33329.60,33533.83,33329.60,44.25M,0.62%
Oct 29 2015,33675.93,33527.93,33675.93,33353.56,42.02M,0.46%
Oct 30 2015,33786.98,33689.35,33793.63,33553.22,45.35M,0.33%
Nov 02 2015,33955.00,33731.70,34121.16,33642.13,50.13M,0.50%
Nov 03 2015,33881.81,33981.65,34165.69,33761.12,50.92M,-0.22%
Nov 04 2015,33950.58,33993.62,34156.71,33882.08,46.77M,0.20%
Nov 05 2015,33868.83,33972.22,34084.29,33738.03,44.34M,-0.24%
Nov 06 2015,34216.94,33832.81,34264.63,33825.84,40.09M,1.03%
Nov 09 2015,34033.62,34246.63,34305.66,33932.94,61.36M,-0.54%
Nov 10 2015,34206.27,34031.75,34221.38,33856.60,50.28M,0.51%
Nov 11 2015,34370.33,34217.99,34451.25,34175.98,68.97M,0.48%
Nov 12 2015,33989.71,34391.78,34480.88,33889.01,81.41M,-1.11%
Nov 13 2015,33975.74,33866.29,34039.29,33655.85,75.91M,-0.04%
Nov 16 2015,33770.17,33440.22,33802.48,33351.57,59.26M,-0.61%
Nov 17 2015,34192.46,33839.65,34251.26,33839.65,62.21M,1.25%
Nov 18 2015,34179.86,34165.54,34216.93,34000.77,34.91M,-0.04%
Nov 19 2015,34342.82,34245.53,34487.81,34242.55,44.94M,0.48%
Nov 20 2015,34392.63,34381.86,34428.28,34139.12,39.30M,0.15%
Nov 23 2015,34514.60,34428.24,34550.80,34315.69,46.73M,0.35%
Nov 24 2015,33982.33,34419.15,34419.15,33892.37,54.31M,-1.54%
Nov 25 2015,34339.66,34017.07,34339.66,34017.07,40.44M,1.05%
Nov 26 2015,34400.81,34338.01,34573.41,34329.71,38.82M,0.18%
Nov 27 2015,34601.04,34355.76,34650.89,34313.12,36.13M,0.58%
Nov 30 2015,34848.53,34604.69,34850.93,34584.82,53.92M,0.72%
Dec 01 2015,35047.85,34908.02,35157.19,34908.02,51.56M,0.57%
Dec 02 2015,35140.58,35093.05,35330.31,35033.56,46.18M,0.26%
Dec 03 2015,34659.00,35118.74,35255.05,34550.97,65.55M,-1.37%
Dec 04 2015,34749.65,34653.16,34795.87,34450.90,64.18M,0.26%
Dec 07 2015,34894.33,34845.29,35058.42,34845.29,48.98M,0.42%
Dec 08 2015,34551.26,34917.87,34917.87,34311.84,58.05M,-0.98%
Dec 09 2015,34319.62,34580.94,34667.75,34111.17,67.52M,-0.67%
Dec 10 2015,34090.46,34321.14,34321.14,33926.46,56.55M,-0.67%
Dec 11 2015,33730.72,34098.34,34098.34,33524.35,52.00M,-1.06%
Dec 14 2015,33274.76,33734.37,33761.28,33232.69,48.30M,-1.35%
Dec 15 2015,33955.11,33331.43,34002.04,33323.30,41.32M,2.04%
Dec 16 2015,34079.35,34017.56,34133.35,33907.85,39.74M,0.37%
Dec 17 2015,34511.53,34244.09,34624.90,34244.09,53.88M,1.27%
Dec 18 2015,34356.47,34378.42,34414.61,34184.63,44.84M,-0.45%
Dec 21 2015,34088.18,34318.46,34457.55,34088.18,27.47M,-0.78%
Dec 22 2015,33934.71,34117.80,34279.11,33827.95,26.65M,-0.45%
Dec 23 2015,34234.23,33970.80,34234.23,33955.86,29.30M,0.88%
Dec 28 2015,34429.82,34213.99,34457.63,34189.16,19.55M,0.57%
Dec 29 2015,34783.05,34430.87,34783.05,34430.87,34.42M,1.03%
Dec 30 2015,34872.26,34762.98,34945.58,34644.99,26.28M,0.26%
Jan 04 2016,34223.41,34720.59,34720.59,34094.58,33.32M,-1.86%
Jan 05 2016,34209.51,34296.31,34423.80,33975.41,43.88M,-0.04%
Jan 06 2016,33828.80,34209.30,34209.30,33566.93,30.94M,-1.11%
Jan 07 2016,33215.72,33404.04,33404.04,32748.82,51.60M,-1.81%
Jan 08 2016,32795.23,33338.04,33570.93,32795.23,44.43M,-1.27%
Jan 11 2016,32348.06,32711.00,32833.65,32135.69,76.51M,-1.36%
Jan 12 2016,32790.81,32393.39,32944.98,32320.76,85.44M,1.37%
Jan 13 2016,33040.01,32933.60,33316.53,32933.60,69.65M,0.76%
Jan 14 2016,32403.55,32743.77,32743.77,32030.97,74.53M,-1.93%
Jan 15 2016,31810.84,32390.18,32436.07,31530.15,54.85M,-1.83%
Jan 18 2016,30938.34,31782.88,31920.14,30883.57,58.45M,-2.74%
Jan 19 2016,31246.25,31257.09,31535.81,30857.78,73.65M,1.00%
Jan 20 2016,29839.35,30731.06,30731.06,29839.35,70.06M,-4.50%
Jan 21 2016,30505.22,29994.87,30633.85,29800.69,111.12M,2.23%
Jan 22 2016,31250.01,30938.42,31516.57,30938.42,81.93M,2.44%
Jan 25 2016,31288.96,31410.57,31522.30,31144.13,64.27M,0.12%
Jan 26 2016,31485.11,31048.76,31586.17,30710.24,58.58M,0.63%
Jan 27 2016,31519.29,31620.09,31741.80,31330.75,51.43M,0.11%
Jan 28 2016,30967.93,31487.03,31690.60,30816.02,53.97M,-1.75%
Jan 29 2016,31512.27,31092.66,31512.27,31048.60,49.23M,1.76%
Feb 01 2016,31674.43,31598.36,31823.60,31433.83,49.04M,0.51%
Feb 02 2016,31030.11,31675.74,31677.17,30920.31,44.17M,-2.03%
Feb 03 2016,30304.18,30968.14,31008.62,30088.27,62.95M,-2.34%
Feb 04 2016,30027.47,30554.33,30617.77,29661.81,77.93M,-0.91%
Feb 05 2016,29438.57,30027.10,30157.04,29402.68,71.19M,-1.96%
Feb 08 2016,27967.90,29511.77,29565.21,27967.90,87.86M,-5.00%
Feb 09 2016,27618.55,27935.02,27947.60,27243.69,97.93M,-1.25%
Feb 10 2016,28460.86,27719.72,28776.54,27614.65,88.79M,3.05%
Feb 11 2016,27768.95,28448.16,28448.16,27659.88,82.49M,-2.43%
Feb 12 2016,28357.84,27831.62,28370.88,27747.45,76.75M,2.12%
Feb 15 2016,29276.86,28850.18,29444.63,28846.82,73.28M,3.24%
Feb 16 2016,29242.37,29422.32,29475.03,28910.30,87.53M,-0.12%
Feb 17 2016,29928.32,29253.72,29984.83,29236.78,70.77M,2.35%
Feb 18 2016,29891.39,30010.32,30332.33,29835.73,73.87M,-0.12%
Feb 19 2016,29632.14,29853.98,29976.40,29406.00,53.68M,-0.87%
Feb 22 2016,30344.94,29786.45,30344.94,29786.45,52.40M,2.41%
Feb 23 2016,29918.45,30143.48,30350.53,29875.63,71.03M,-1.41%
Feb 24 2016,29571.65,29937.10,30034.47,29385.77,53.83M,-1.16%
Feb 25 2016,30073.90,29730.79,30073.90,29730.79,58.27M,1.70%
Feb 26 2016,30270.68,30213.78,30413.99,29985.18,51.33M,0.65%
Feb 29 2016,30541.38,30246.60,30541.38,30014.61,60.54M,0.89%
Mar 01 2016,31030.09,30547.82,31064.12,30495.32,59.89M,1.60%
Mar 02 2016,31061.90,31157.51,31321.42,30893.99,86.43M,0.10%
Mar 03 2016,31102.09,31092.08,31186.22,30957.93,70.13M,0.13%
Mar 04 2016,31132.44,31132.55,31264.75,30850.71,76.54M,0.10%
Mar 07 2016,30819.13,31045.82,31211.76,30774.28,63.28M,-1.01%
Mar 08 2016,30594.28,30730.14,30734.43,30373.17,52.95M,-0.73%
Mar 09 2016,30531.07,30610.55,30807.44,30474.49,54.43M,-0.21%
Mar 10 2016,30456.98,30557.07,31109.43,30319.52,86.90M,-0.24%
Mar 11 2016,31079.32,30684.47,31134.72,30684.47,76.64M,2.04%
Mar 14 2016,31473.28,31263.49,31541.29,31263.49,71.54M,1.27%
Mar 15 2016,31325.60,31508.22,31520.22,31240.51,70.78M,-0.47%
Mar 16 2016,31397.49,31374.28,31529.90,31250.81,51.26M,0.23%
Mar 17 2016,31215.03,31423.03,31499.28,30882.02,61.72M,-0.58%
Mar 18 2016,31476.78,31215.29,31514.95,31075.92,63.57M,0.84%
Mar 21 2016,31466.92,31465.65,31703.27,31398.79,49.16M,-0.03%
Mar 22 2016,31445.88,31413.97,31445.88,31004.09,55.78M,-0.07%
Mar 23 2016,31327.26,31508.93,31588.58,31294.04,43.04M,-0.38%
Mar 24 2016,31083.15,31317.45,31357.29,31060.45,46.40M,-0.78%
